CustomerID,R_Score,F_Score,M_Score,RFM_Score,Cluster
14053,3.0,1,1,311.0,2
12536,3.0,2,4,324.0,3
13576,3.0,3,4,334.0,3
16647,3.0,1,1,311.0,2
12569,3.0,3,4,334.0,3
17389,3.0,3,4,334.0,3
12415,3.0,3,4,334.0,3
15787,3.0,1,3,313.0,2
14245,3.0,2,4,324.0,3
15948,3.0,1,3,313.0,2
16971,3.0,1,1,311.0,2
17564,3.0,1,2,312.0,2
17295,3.0,1,2,312.0,2
16322,3.0,1,2,312.0,2
15719,3.0,3,4,334.0,3
15078,3.0,3,4,334.0,3
16013,3.0,3,4,334.0,3
12895,3.0,1,2,312.0,2
17503,3.0,1,2,312.0,2
13199,3.0,3,4,334.0,3
12952,3.0,2,3,323.0,3
17073,3.0,2,3,323.0,3
12630,3.0,1,3,313.0,2
17315,3.0,3,4,334.0,3
14176,3.0,2,2,322.0,2
17014,3.0,2,2,322.0,2
18183,3.0,3,2,332.0,3
16295,3.0,2,3,323.0,3
15823,3.0,1,1,311.0,2
17997,3.0,3,3,333.0,3
13822,3.0,1,2,312.0,2
17428,3.0,3,4,334.0,3
17450,3.0,3,4,334.0,3
15297,3.0,2,2,322.0,2
13032,3.0,1,3,313.0,2
16644,3.0,1,3,313.0,2
14180,3.0,3,4,334.0,3
16049,3.0,1,3,313.0,2
17725,3.0,3,4,334.0,3
13767,3.0,3,4,334.0,3
13479,3.0,1,1,311.0,2
12518,3.0,2,4,324.0,3
17406,3.0,2,4,324.0,3
13350,3.0,1,3,313.0,2
14116,3.0,2,3,323.0,3
12879,3.0,2,2,322.0,2
16688,3.0,2,3,323.0,3
16173,3.0,3,3,333.0,3
14550,3.0,1,3,313.0,2
13018,3.0,3,4,334.0,3
16692,3.0,1,3,313.0,2
14529,3.0,1,2,312.0,2
15808,3.0,2,4,324.0,3
13816,3.0,2,2,322.0,2
14067,3.0,1,2,312.0,2
13752,3.0,3,3,333.0,3
17679,3.0,1,4,314.0,2
13695,3.0,3,4,334.0,3
15813,3.0,1,3,313.0,2
15344,3.0,2,2,322.0,2
15649,3.0,1,3,313.0,2
15198,3.0,1,1,311.0,2
16533,3.0,2,3,323.0,3
13644,3.0,2,4,324.0,3
13223,3.0,1,1,311.0,2
13868,3.0,1,4,314.0,2
13247,3.0,2,2,322.0,2
15883,3.0,1,2,312.0,2
17447,3.0,1,2,312.0,2
13318,3.0,1,2,312.0,2
16311,3.0,1,2,312.0,2
16361,3.0,2,3,323.0,3
15444,3.0,1,3,313.0,2
17495,3.0,1,2,312.0,2
12628,3.0,2,3,323.0,3
12888,3.0,2,2,322.0,2
14629,3.0,1,3,313.0,2
13978,3.0,1,1,311.0,2
15205,3.0,1,3,313.0,2
15473,3.0,3,3,333.0,3
12748,3.0,3,4,334.0,3
13672,3.0,3,1,331.0,2
12783,3.0,3,3,333.0,3
13133,3.0,1,1,311.0,2
16230,3.0,1,2,312.0,2
14586,3.0,1,1,311.0,2
14412,3.0,1,3,313.0,2
17750,3.0,3,4,334.0,3
18072,3.0,1,1,311.0,2
14646,3.0,3,4,334.0,3
14815,3.0,1,3,313.0,2
14364,3.0,3,4,334.0,3
16984,3.0,2,4,324.0,3
15005,3.0,3,4,334.0,3
14338,3.0,2,2,322.0,2
12722,3.0,3,3,333.0,3
15505,3.0,3,4,334.0,3
15508,3.0,3,3,333.0,3
14554,3.0,2,4,324.0,3
12386,3.0,1,2,312.0,2
14191,3.0,3,4,334.0,3
15349,3.0,1,2,312.0,2
17675,3.0,3,4,334.0,3
15330,3.0,1,3,313.0,2
15152,3.0,3,4,334.0,3
14298,3.0,3,4,334.0,3
15272,3.0,1,3,313.0,2
18130,3.0,2,3,323.0,3
16745,3.0,3,4,334.0,3
14539,3.0,1,2,312.0,2
13963,3.0,2,3,323.0,3
17221,3.0,1,2,312.0,2
15113,3.0,2,4,324.0,3
15156,3.0,1,3,313.0,2
14306,3.0,1,4,314.0,2
12513,3.0,1,2,312.0,2
17511,3.0,3,4,334.0,3
17723,3.0,3,4,334.0,3
17434,3.0,3,4,334.0,3
15054,3.0,1,2,312.0,2
17131,3.0,2,4,324.0,3
15232,3.0,1,2,312.0,2
16764,3.0,3,4,334.0,3
13519,3.0,1,1,311.0,2
16360,3.0,3,4,334.0,3
13810,3.0,2,3,323.0,3
16157,3.0,2,2,322.0,2
16226,3.0,1,1,311.0,2
17578,3.0,1,1,311.0,2
16581,3.0,1,1,311.0,2
13078,3.0,3,4,334.0,3
12827,3.0,1,2,312.0,2
15511,3.0,2,3,323.0,3
13731,3.0,1,2,312.0,2
14048,3.0,1,2,312.0,2
13098,3.0,3,4,334.0,3
12985,3.0,1,3,313.0,2
15287,3.0,1,2,312.0,2
14261,3.0,1,3,313.0,2
17549,3.0,1,1,311.0,2
16747,3.0,2,3,323.0,3
12901,3.0,3,4,334.0,3
13363,3.0,1,3,313.0,2
16698,3.0,1,4,314.0,2
14132,3.0,3,4,334.0,3
13536,3.0,3,4,334.0,3
17946,3.0,1,1,311.0,2
12493,3.0,1,2,312.0,2
15807,3.0,1,3,313.0,2
16362,3.0,3,3,333.0,3
17757,3.0,3,4,334.0,3
13949,3.0,3,4,334.0,3
17900,3.0,2,1,321.0,2
13730,3.0,1,3,313.0,2
17353,3.0,1,4,314.0,2
13467,3.0,1,3,313.0,2
13468,3.0,3,4,334.0,3
16347,3.0,1,3,313.0,2
15963,3.0,1,2,312.0,2
16368,3.0,1,2,312.0,2
15612,3.0,1,1,311.0,2
14056,3.0,3,4,334.0,3
13471,3.0,2,4,324.0,3
13798,3.0,3,4,334.0,3
18143,3.0,1,3,313.0,2
13914,3.0,1,2,312.0,2
14354,3.0,1,1,311.0,2
12882,3.0,1,3,313.0,2
15100,3.0,3,2,332.0,3
14780,3.0,1,2,312.0,2
15107,3.0,3,1,331.0,2
13040,3.0,1,3,313.0,2
13704,3.0,3,4,334.0,3
17813,3.0,3,4,334.0,3
15088,3.0,1,3,313.0,2
17595,3.0,1,2,312.0,2
17590,3.0,1,3,313.0,2
16725,3.0,3,3,333.0,3
16029,3.0,3,4,334.0,3
15223,3.0,1,2,312.0,2
13093,3.0,3,4,334.0,3
15653,3.0,1,3,313.0,2
14904,3.0,1,3,313.0,2
17298,3.0,1,2,312.0,2
12829,3.0,1,1,311.0,2
18059,3.0,2,2,322.0,2
16513,3.0,2,3,323.0,3
15355,3.0,1,1,311.0,2
14002,3.0,1,2,312.0,2
18276,3.0,1,2,312.0,2
15531,3.0,1,4,314.0,2
14910,3.0,3,2,332.0,3
16015,3.0,2,3,323.0,3
12685,3.0,3,4,334.0,3
17811,3.0,3,4,334.0,3
13434,3.0,1,2,312.0,2
18228,3.0,1,3,313.0,2
15707,3.0,2,3,323.0,3
12811,3.0,1,2,312.0,2
14397,3.0,3,4,334.0,3
16629,3.0,1,2,312.0,2
13431,3.0,1,3,313.0,2
13408,3.0,3,4,334.0,3
16243,3.0,1,2,312.0,2
14547,3.0,3,4,334.0,3
14216,3.0,2,4,324.0,3
16427,3.0,1,1,311.0,2
15039,3.0,3,4,334.0,3
15322,3.0,1,2,312.0,2
15066,3.0,1,3,313.0,2
14432,3.0,3,4,334.0,3
14557,3.0,1,1,311.0,2
14698,3.0,2,3,323.0,3
16997,3.0,1,3,313.0,2
15977,3.0,1,3,313.0,2
15661,3.0,1,2,312.0,2
13116,3.0,1,2,312.0,2
13694,3.0,3,4,334.0,3
14592,3.0,1,2,312.0,2
12501,3.0,1,4,314.0,2
12735,3.0,1,3,313.0,2
16217,3.0,2,1,321.0,2
15147,3.0,1,2,312.0,2
17444,3.0,1,4,314.0,2
13882,3.0,3,3,333.0,3
12546,3.0,1,3,313.0,2
13460,3.0,1,1,311.0,2
18095,3.0,1,2,312.0,2
13952,3.0,1,4,314.0,2
14856,3.0,1,3,313.0,2
15022,3.0,2,3,323.0,3
14416,3.0,1,2,312.0,2
15565,3.0,1,1,311.0,2
12590,3.0,1,4,314.0,2
13587,3.0,1,2,312.0,2
16759,3.0,2,3,323.0,3
17081,3.0,1,1,311.0,2
14710,3.0,2,2,322.0,2
16506,3.0,1,1,311.0,2
16352,3.0,1,2,312.0,2
12739,3.0,1,3,313.0,2
13924,3.0,3,4,334.0,3
16832,3.0,1,1,311.0,2
14121,3.0,3,4,334.0,3
17955,3.0,2,2,322.0,2
12845,3.0,2,2,322.0,2
16855,3.0,1,2,312.0,2
15311,3.0,3,4,334.0,3
16284,3.0,1,3,313.0,2
16828,3.0,1,1,311.0,2
13043,3.0,1,2,312.0,2
13856,3.0,2,2,322.0,2
14788,3.0,1,3,313.0,2
17432,3.0,1,2,312.0,2
13826,3.0,1,1,311.0,2
14836,3.0,1,1,311.0,2
16729,3.0,3,4,334.0,3
17656,3.0,2,4,324.0,3
16302,3.0,1,1,311.0,2
18194,3.0,1,3,313.0,2
13089,3.0,3,4,334.0,3
13261,3.0,1,3,313.0,2
14140,3.0,1,3,313.0,2
12940,3.0,2,3,323.0,3
17566,3.0,1,3,313.0,2
14793,3.0,1,1,311.0,2
17086,3.0,3,4,334.0,3
12450,3.0,1,1,311.0,2
15821,3.0,1,2,312.0,2
16422,3.0,3,4,334.0,3
14311,3.0,1,1,311.0,2
12762,3.0,1,4,314.0,2
16723,3.0,1,2,312.0,2
12612,3.0,1,2,312.0,2
12912,3.0,2,4,324.0,3
17459,3.0,1,3,313.0,2
15478,3.0,1,3,313.0,2
14488,3.0,1,3,313.0,2
17203,3.0,3,4,334.0,3
16174,3.0,1,3,313.0,2
16079,3.0,1,3,313.0,2
15654,3.0,1,3,313.0,2
17312,3.0,1,2,312.0,2
13028,3.0,1,3,313.0,2
16603,3.0,1,2,312.0,2
12950,3.0,1,4,314.0,2
15877,3.0,1,2,312.0,2
12971,3.0,3,4,334.0,3
14911,3.0,3,4,334.0,3
12822,3.0,1,3,313.0,2
13470,3.0,1,1,311.0,2
14527,3.0,3,4,334.0,3
14234,3.0,2,3,323.0,3
17841,3.0,3,4,334.0,3
14434,3.0,3,3,333.0,3
14855,3.0,1,2,312.0,2
16484,3.0,1,2,312.0,2
13420,3.0,2,1,321.0,2
14584,3.0,2,3,323.0,3
15598,3.0,1,1,311.0,2
14102,3.0,3,3,333.0,3
13217,3.0,2,1,321.0,2
16897,3.0,1,1,311.0,2
14660,3.0,1,1,311.0,2
12371,3.0,1,4,314.0,2
13762,3.0,1,1,311.0,2
15274,3.0,1,3,313.0,2
18073,3.0,3,4,334.0,3
13279,3.0,1,1,311.0,2
13321,3.0,1,2,312.0,2
16164,3.0,2,3,323.0,3
15729,3.0,1,1,311.0,2
12566,3.0,1,2,312.0,2
17528,3.0,3,4,334.0,3
14823,3.0,1,2,312.0,2
13673,3.0,1,2,312.0,2
16763,3.0,1,2,312.0,2
15091,3.0,1,2,312.0,2
14356,3.0,2,3,323.0,3
16416,3.0,2,3,323.0,3
17835,3.0,1,2,312.0,2
14427,3.0,1,2,312.0,2
15814,3.0,3,4,334.0,3
14682,3.0,1,1,311.0,2
17186,3.0,1,1,311.0,2
14664,3.0,1,2,312.0,2
15342,3.0,1,2,312.0,2
13422,3.0,1,4,314.0,2
15427,3.0,1,3,313.0,2
16160,3.0,2,3,323.0,3
17387,3.0,1,3,313.0,2
14420,3.0,1,2,312.0,2
17313,3.0,1,4,314.0,2
12856,3.0,3,4,334.0,3
12522,3.0,1,1,311.0,2
18274,3.0,1,1,311.0,2
13295,3.0,1,1,311.0,2
14606,3.0,3,4,334.0,3
17747,3.0,1,1,311.0,2
16790,3.0,3,3,333.0,3
17290,3.0,1,2,312.0,2
15762,3.0,1,2,312.0,2
16811,3.0,1,2,312.0,2
13755,3.0,3,4,334.0,3
16866,3.0,1,1,311.0,2
17237,3.0,1,2,312.0,2
17232,3.0,1,2,312.0,2
0,3.0,3,4,334.0,3
13493,3.0,1,2,312.0,2
15213,3.0,1,2,312.0,2
13369,3.0,1,1,311.0,2
14104,3.0,1,1,311.0,2
13452,3.0,1,2,312.0,2
14179,3.0,1,3,313.0,2
14073,3.0,1,1,311.0,2
13885,3.0,1,2,312.0,2
14860,3.0,1,1,311.0,2
13388,3.0,1,2,312.0,2
15345,3.0,1,2,312.0,2
15621,3.0,3,3,333.0,3
13819,3.0,1,3,313.0,2
15655,3.0,1,2,312.0,2
17691,3.0,1,1,311.0,2
17254,3.0,1,1,311.0,2
14164,3.0,1,4,314.0,2
13345,3.0,1,2,312.0,2
15279,3.0,1,1,311.0,2
14950,3.0,1,2,312.0,2
15852,3.0,1,1,311.0,2
17502,3.0,2,3,323.0,3
16619,3.0,1,1,311.0,2
15993,3.0,3,4,334.0,3
15334,3.0,1,2,312.0,2
16403,3.0,1,1,311.0,2
17636,3.0,1,1,311.0,2
13745,3.0,1,1,311.0,2
14331,3.0,1,2,312.0,2
12809,3.0,1,2,312.0,2
16070,3.0,1,3,313.0,2
17037,3.0,1,3,313.0,2
12652,3.0,1,3,313.0,2
14096,3.0,3,4,334.0,3
14301,3.0,1,2,312.0,2
12504,3.0,2,1,321.0,2
18250,3.0,1,2,312.0,2
16354,3.0,1,2,312.0,2
16598,3.0,1,1,311.0,2
16956,3.0,1,1,311.0,2
14400,3.0,1,2,312.0,2
18269,3.0,1,1,311.0,2
13284,3.0,1,1,311.0,2
13936,3.0,1,2,312.0,2
15830,3.0,1,2,312.0,2
16256,3.0,1,3,313.0,2
16376,3.0,1,3,313.0,2
13447,3.0,2,3,323.0,3
14971,3.0,1,3,313.0,2
12559,3.0,1,2,312.0,2
16909,3.0,1,2,312.0,2
12995,3.0,1,1,311.0,2
18035,3.0,1,3,313.0,2
17934,3.0,1,3,313.0,2
13596,3.0,1,3,313.0,2
18220,3.0,1,2,312.0,2
14326,3.0,1,1,311.0,2
14882,3.0,1,2,312.0,2
12479,3.0,1,2,312.0,2
13066,3.0,1,2,312.0,2
16405,3.0,1,1,311.0,2
14497,3.0,1,2,312.0,2
18123,3.0,1,2,312.0,2
13091,3.0,1,2,312.0,2
12410,3.0,1,3,313.0,2
12565,3.0,1,1,311.0,2
12703,3.0,1,1,311.0,2
16781,3.0,1,2,312.0,2
13375,3.0,1,3,313.0,2
14385,3.0,1,1,311.0,2
15009,3.0,1,3,313.0,2
16211,3.0,1,2,312.0,2
12544,3.0,1,2,312.0,2
17334,3.0,1,2,312.0,2
12784,3.0,1,2,312.0,2
14619,3.0,1,2,312.0,2
15171,3.0,1,3,313.0,2
13615,3.0,1,2,312.0,2
17500,3.0,1,3,313.0,2
16227,3.0,1,2,312.0,2
17438,3.0,1,2,312.0,2
14149,3.0,1,1,311.0,2
18164,3.0,1,2,312.0,2
12665,3.0,1,1,311.0,2
16689,3.0,1,2,312.0,2
15275,3.0,1,2,312.0,2
17461,3.0,1,3,313.0,2
15597,3.0,1,2,312.0,2
18108,3.0,1,1,311.0,2
12797,3.0,1,1,311.0,2
17506,3.0,1,2,312.0,2
12558,3.0,1,1,311.0,2
18121,3.0,1,3,313.0,2
17727,3.0,1,3,313.0,2
17746,3.0,1,1,311.0,2
13370,3.0,1,3,313.0,2
16116,3.0,1,2,312.0,2
16073,3.0,1,1,311.0,2
14009,3.0,1,3,313.0,2
15135,3.0,1,1,311.0,2
16602,3.0,1,2,312.0,2
17094,3.0,1,1,311.0,2
18176,3.0,1,2,312.0,2
13359,3.0,1,2,312.0,2
13364,3.0,1,1,311.0,2
13651,3.0,1,1,311.0,2
14431,3.0,1,2,312.0,2
17468,3.0,1,1,311.0,2
17172,3.0,1,2,312.0,2
13300,3.0,1,2,312.0,2
15224,3.0,1,2,312.0,2
13106,3.0,1,1,311.0,2
16739,3.0,1,2,312.0,2
12579,3.0,1,2,312.0,2
14902,3.0,1,2,312.0,2
12852,3.0,1,2,312.0,2
18053,3.0,1,2,312.0,2
14000,3.0,1,2,312.0,2
15109,3.0,1,2,312.0,2
15120,3.0,1,2,312.0,2
14785,3.0,1,1,311.0,2
17523,3.0,2,3,323.0,3
16648,3.0,1,1,311.0,2
13727,3.0,1,2,312.0,2
13521,3.0,1,3,313.0,2
16292,3.0,1,1,311.0,2
14339,3.0,2,1,321.0,2
13343,3.0,1,2,312.0,2
15836,3.0,1,1,311.0,2
15221,3.0,1,1,311.0,2
14350,3.0,1,1,311.0,2
14333,3.0,1,2,312.0,2
17935,3.0,1,1,311.0,2
16499,3.0,2,2,322.0,2
12802,3.0,1,2,312.0,2
15308,3.0,1,2,312.0,2
15332,3.0,2,4,324.0,3
17480,3.0,1,2,312.0,2
17649,3.0,1,3,313.0,2
13863,3.0,1,2,312.0,2
16858,3.0,1,2,312.0,2
17053,3.0,1,2,312.0,2
17509,3.0,3,4,334.0,3
14893,3.0,1,3,313.0,2
12982,3.0,1,2,312.0,2
16536,3.0,1,2,312.0,2
14764,3.0,1,1,311.0,2
14760,3.0,1,1,311.0,2
14474,3.0,1,2,312.0,2
15257,3.0,1,1,311.0,2
13338,3.0,1,2,312.0,2
12454,3.0,1,1,311.0,2
12607,3.0,1,1,311.0,2
15935,3.0,1,2,312.0,2
14024,3.0,1,2,312.0,2
12508,3.0,1,2,312.0,2
14126,3.0,2,2,322.0,2
15700,3.0,1,3,313.0,2
17010,3.0,1,1,311.0,2
14747,3.0,1,2,312.0,2
15516,3.0,1,1,311.0,2
15230,3.0,1,2,312.0,2
16124,3.0,1,1,311.0,2
18133,3.0,1,3,313.0,2
13832,3.0,1,1,311.0,2
14288,3.0,1,2,312.0,2
15212,3.0,1,1,311.0,2
17693,3.0,1,1,311.0,2
14624,3.0,1,1,311.0,2
15609,3.0,1,1,311.0,2
15154,3.0,1,1,311.0,2
14813,3.0,1,1,311.0,2
15940,3.0,1,1,311.0,2
18013,3.0,1,1,311.0,2
15098,3.0,2,3,323.0,3
15422,3.0,1,1,311.0,2
15424,3.0,1,2,312.0,2
14792,3.0,1,1,311.0,2
17904,3.0,1,1,311.0,2
16000,3.0,1,4,314.0,2
13711,3.0,1,1,311.0,2
12512,3.0,1,1,311.0,2
16343,3.0,1,2,312.0,2
14697,3.0,1,1,311.0,2
14670,3.0,1,2,312.0,2
15526,3.0,1,1,311.0,2
13684,3.0,1,1,311.0,2
17991,3.0,1,1,311.0,2
17608,3.0,1,1,311.0,2
17078,3.0,1,2,312.0,2
13693,3.0,1,1,311.0,2
17545,3.0,1,2,312.0,2
17084,3.0,1,4,314.0,2
13598,3.0,1,1,311.0,2
12452,3.0,1,2,312.0,2
17267,3.0,1,2,312.0,2
12346,3.0,1,1,311.0,2
17357,3.0,1,2,312.0,2
18268,3.0,1,1,311.0,2
15060,3.0,2,2,322.0,2
13271,3.0,1,1,311.0,2
12365,3.0,1,2,312.0,2
16884,3.0,1,2,312.0,2
13235,3.0,1,1,311.0,2
17772,3.0,1,1,311.0,2
16792,3.0,1,1,311.0,2
14154,3.0,1,3,313.0,2
16120,3.0,2,3,323.0,3
12403,3.0,1,2,312.0,2
13166,3.0,1,2,312.0,2
16986,3.0,1,4,314.0,2
16766,3.0,1,3,313.0,2
14087,3.0,1,1,311.0,2
14965,3.0,1,2,312.0,2
13121,3.0,1,1,311.0,2
16934,3.0,1,3,313.0,2
16742,3.0,1,1,311.0,2
16952,3.0,1,1,311.0,2
14920,3.0,1,3,313.0,2
16272,3.0,1,2,312.0,2
17852,3.0,1,1,311.0,2
17391,3.0,1,2,312.0,2
16063,3.0,1,2,312.0,2
17866,3.0,1,2,312.0,2
17397,3.0,1,3,313.0,2
16685,3.0,1,2,312.0,2
16108,3.0,1,3,313.0,2
14570,3.0,1,1,311.0,2
18009,3.0,1,1,311.0,2
18034,3.0,1,2,312.0,2
15695,3.0,1,2,312.0,2
17501,3.0,1,1,311.0,2
16372,3.0,1,2,312.0,2
15880,3.0,1,2,312.0,2
18110,3.0,1,1,311.0,2
16498,3.0,1,1,311.0,2
15920,3.0,2,1,321.0,2
12552,3.0,1,2,312.0,2
16479,3.0,1,2,312.0,2
15802,3.0,1,1,311.0,2
15922,3.0,1,2,312.0,2
15872,3.0,1,2,312.0,2
18048,3.0,1,1,311.0,2
15897,3.0,1,1,311.0,2
15869,3.0,1,1,311.0,2
18024,3.0,1,1,311.0,2
15888,3.0,1,1,311.0,2
18139,3.0,3,4,334.0,3
15746,3.0,1,1,311.0,2
12743,3.0,1,2,312.0,2
13439,3.0,1,1,311.0,2
13403,3.0,1,1,311.0,2
13411,3.0,1,1,311.0,2
13464,3.0,1,3,313.0,2
14027,3.0,1,1,311.0,2
14036,3.0,1,2,312.0,2
17475,3.0,1,1,311.0,2
17654,3.0,1,1,311.0,2
17660,3.0,1,1,311.0,2
13806,3.0,1,1,311.0,2
13449,3.0,1,1,311.0,2
14039,3.0,1,1,311.0,2
13428,3.0,1,1,311.0,2
13474,3.0,1,1,311.0,2
14041,3.0,1,1,311.0,2
13803,3.0,1,1,311.0,2
13441,3.0,1,2,312.0,2
13436,3.0,1,1,311.0,2
13419,3.0,1,1,311.0,2
13723,3.0,1,1,311.0,2
14022,3.0,1,2,312.0,2
17379,3.0,1,2,312.0,2
13503,3.0,1,1,311.0,2
13494,3.0,1,2,312.0,2
13786,3.0,1,1,311.0,2
13992,3.0,1,1,311.0,2
13790,3.0,1,2,312.0,2
14012,3.0,1,2,312.0,2
14014,3.0,1,2,312.0,2
17639,3.0,1,1,311.0,2
17640,3.0,1,2,312.0,2
17486,3.0,1,2,312.0,2
13800,3.0,1,2,312.0,2
13801,3.0,1,2,312.0,2
13485,3.0,1,2,312.0,2
17643,3.0,1,1,311.0,2
17385,3.0,1,1,311.0,2
14015,3.0,1,3,313.0,2
13484,3.0,1,2,312.0,2
13483,3.0,1,1,311.0,2
17647,3.0,1,1,311.0,2
13482,3.0,1,1,311.0,2
17383,3.0,1,1,311.0,2
17382,3.0,1,1,311.0,2
17650,3.0,1,1,311.0,2
13398,3.0,1,2,312.0,2
17433,3.0,1,2,312.0,2
17670,3.0,1,1,311.0,2
13809,3.0,1,1,311.0,2
13390,3.0,1,2,312.0,2
13355,3.0,1,3,313.0,2
13844,3.0,1,2,312.0,2
17697,3.0,1,2,312.0,2
17698,3.0,1,1,311.0,2
13354,3.0,1,3,313.0,2
17701,3.0,1,2,312.0,2
17456,3.0,1,1,311.0,2
17455,3.0,1,1,311.0,2
13351,3.0,1,2,312.0,2
17359,3.0,1,1,311.0,2
13349,3.0,1,1,311.0,2
13348,3.0,1,1,311.0,2
13356,3.0,1,3,313.0,2
13347,3.0,1,2,312.0,2
14079,3.0,1,2,312.0,2
13858,3.0,1,1,311.0,2
17356,3.0,1,1,311.0,2
17354,3.0,1,3,313.0,2
14080,3.0,1,1,311.0,2
13341,3.0,1,3,313.0,2
17709,3.0,1,1,311.0,2
14082,3.0,1,1,311.0,2
13339,3.0,1,3,313.0,2
13859,3.0,1,1,311.0,2
17712,3.0,1,2,312.0,2
17714,3.0,1,1,311.0,2
13845,3.0,1,2,312.0,2
13395,3.0,1,2,312.0,2
13876,3.0,1,1,311.0,2
17694,3.0,1,1,311.0,2
13807,3.0,1,1,311.0,2
13504,3.0,1,2,312.0,2
13385,3.0,1,2,312.0,2
13382,3.0,1,1,311.0,2
14046,3.0,1,1,311.0,2
14052,3.0,1,1,311.0,2
14054,3.0,1,1,311.0,2
13887,3.0,1,2,312.0,2
14055,3.0,1,3,313.0,2
13372,3.0,1,2,312.0,2
17678,3.0,1,2,312.0,2
17464,3.0,1,1,311.0,2
13877,3.0,1,1,311.0,2
13886,3.0,1,1,311.0,2
13878,3.0,1,3,313.0,2
13833,3.0,1,2,312.0,2
17367,3.0,1,1,311.0,2
17680,3.0,1,1,311.0,2
14059,3.0,1,1,311.0,2
17684,3.0,1,1,311.0,2
14066,3.0,1,1,311.0,2
14068,3.0,1,1,311.0,2
13358,3.0,1,2,312.0,2
14076,3.0,1,1,311.0,2
13357,3.0,1,2,312.0,2
17458,3.0,1,2,312.0,2
13828,3.0,1,1,311.0,2
13781,3.0,1,1,311.0,2
17492,3.0,1,2,312.0,2
13508,3.0,1,1,311.0,2
13690,3.0,1,1,311.0,2
13740,3.0,1,2,312.0,2
17551,3.0,1,2,312.0,2
13689,3.0,1,3,313.0,2
13937,3.0,1,1,311.0,2
17553,3.0,1,3,313.0,2
13686,3.0,1,1,311.0,2
17510,3.0,1,2,312.0,2
17427,3.0,1,1,311.0,2
17508,3.0,1,2,312.0,2
17556,3.0,1,1,311.0,2
13682,3.0,1,1,311.0,2
13678,3.0,1,1,311.0,2
17561,3.0,1,1,311.0,2
13670,3.0,1,2,312.0,2
13898,3.0,1,1,311.0,2
13667,3.0,1,2,312.0,2
13897,3.0,1,2,312.0,2
13663,3.0,1,1,311.0,2
17415,3.0,1,2,312.0,2
13938,3.0,1,1,311.0,2
13947,3.0,1,1,311.0,2
17569,3.0,1,2,312.0,2
13645,3.0,1,1,311.0,2
13642,3.0,1,2,312.0,2
13739,3.0,1,1,311.0,2
13639,3.0,1,3,313.0,2
17513,3.0,1,2,312.0,2
13697,3.0,1,1,311.0,2
13721,3.0,1,2,312.0,2
17520,3.0,1,2,312.0,2
13922,3.0,1,1,311.0,2
17517,3.0,1,1,311.0,2
17524,3.0,1,1,311.0,2
17525,3.0,1,2,312.0,2
13732,3.0,1,2,312.0,2
13716,3.0,1,1,311.0,2
13712,3.0,1,1,311.0,2
13737,3.0,1,2,312.0,2
17514,3.0,1,1,311.0,2
13710,3.0,1,1,311.0,2
13923,3.0,1,2,312.0,2
13708,3.0,1,2,312.0,2
17534,3.0,1,1,311.0,2
17535,3.0,1,1,311.0,2
13926,3.0,1,1,311.0,2
13927,3.0,1,2,312.0,2
17536,3.0,1,1,311.0,2
13706,3.0,1,2,312.0,2
13932,3.0,1,2,312.0,2
17538,3.0,1,1,311.0,2
13699,3.0,1,2,312.0,2
17542,3.0,1,1,311.0,2
17547,3.0,1,1,311.0,2
13934,3.0,1,3,313.0,2
17574,3.0,1,1,311.0,2
13638,3.0,1,1,311.0,2
13751,3.0,1,2,312.0,2
13570,3.0,1,1,311.0,2
17431,3.0,1,2,312.0,2
13568,3.0,1,1,311.0,2
13561,3.0,1,1,311.0,2
13980,3.0,1,1,311.0,2
13560,3.0,1,1,311.0,2
13551,3.0,1,1,311.0,2
17614,3.0,1,2,312.0,2
13532,3.0,1,1,311.0,2
13522,3.0,1,1,311.0,2
17499,3.0,1,2,312.0,2
13889,3.0,1,2,312.0,2
17498,3.0,1,1,311.0,2
17619,3.0,1,1,311.0,2
13986,3.0,1,2,312.0,2
17620,3.0,1,1,311.0,2
17496,3.0,1,1,311.0,2
13518,3.0,1,3,313.0,2
17623,3.0,1,2,312.0,2
13778,3.0,1,1,311.0,2
13990,3.0,1,2,312.0,2
13514,3.0,1,1,311.0,2
13513,3.0,1,1,311.0,2
17628,3.0,1,1,311.0,2
13512,3.0,1,1,311.0,2
13572,3.0,1,3,313.0,2
13581,3.0,1,1,311.0,2
17601,3.0,1,1,311.0,2
17600,3.0,1,1,311.0,2
13948,3.0,1,1,311.0,2
13958,3.0,1,1,311.0,2
13635,3.0,1,3,313.0,2
13893,3.0,1,3,313.0,2
13967,3.0,1,1,311.0,2
13626,3.0,1,1,311.0,2
13621,3.0,1,1,311.0,2
13618,3.0,1,1,311.0,2
17582,3.0,1,1,311.0,2
13753,3.0,1,3,313.0,2
17408,3.0,1,1,311.0,2
13607,3.0,1,3,313.0,2
17394,3.0,1,1,311.0,2
13973,3.0,1,1,311.0,2
13974,3.0,1,2,312.0,2
13602,3.0,1,2,312.0,2
13600,3.0,1,1,311.0,2
13874,3.0,1,2,312.0,2
13976,3.0,1,2,312.0,2
17403,3.0,1,1,311.0,2
13774,3.0,1,2,312.0,2
13594,3.0,1,2,312.0,2
13584,3.0,1,1,311.0,2
13979,3.0,1,3,313.0,2
13583,3.0,1,3,313.0,2
17597,3.0,1,4,314.0,2
